number,filename,memorability
52762,00030309.jpg,0.731707
52763,00044709.jpg,0.739130
52764,00018517.jpg,0.666667
52765,00014864.jpg,0.829268
52766,00010842.jpg,0.756757
52767,00055664.jpg,0.895833
52768,00007136.jpg,0.815789
52769,00016376.jpg,0.871795
52770,00055496.jpg,0.666667
52771,00032210.jpg,0.707317
52772,00021042.jpg,0.826087
52773,00021777.jpg,0.780000
52774,00015616.jpg,0.717949
52775,00042703.jpg,0.644444
52776,00038936.jpg,0.767442
52777,00022573.jpg,0.757576
52778,00007661.jpg,0.685714
52779,00049819.jpg,0.900000
52780,00051677.jpg,0.697674
52781,00020303.jpg,0.833333
52782,00047754.jpg,0.923077
52783,00008524.jpg,0.674419
52784,00009570.jpg,0.945946
52785,00028585.jpg,0.756757
52786,00042545.jpg,0.891304
52787,00001537.jpg,0.868421
52788,00053168.jpg,0.861111
52789,00033781.jpg,0.790698
52790,00039641.jpg,0.750000
52791,00021304.jpg,0.604651
52792,00007287.jpg,0.676471
52793,00039627.jpg,0.783784
52794,00010545.jpg,0.795455
52795,00018148.jpg,0.861111
52796,00003726.jpg,0.560976
52797,00023121.jpg,0.851064
52798,00053825.jpg,0.685714
52799,00057642.jpg,0.829787
52800,00003596.jpg,0.808511
52801,00010002.jpg,0.826087
52802,00027733.jpg,0.857143
52803,00034561.jpg,0.603774
52804,00027325.jpg,0.812500
52805,00046703.jpg,0.813953
52806,00000122.jpg,0.756098
52807,00045193.jpg,0.810811
52808,00032450.jpg,0.833333
52809,00002120.jpg,0.723404
52810,00047377.jpg,0.750000
52811,00033387.jpg,0.787879
52812,00002125.jpg,0.810811
52813,00011383.jpg,0.785714
52814,00041408.jpg,0.805556
52815,00050286.jpg,0.764706
52816,00026552.jpg,0.891892
52817,00034092.jpg,0.514286
52818,00011792.jpg,0.674419
52819,00017470.jpg,0.718750
52820,00053616.jpg,0.697674
52821,00002024.jpg,0.902439
52822,00039043.jpg,0.736842
52823,00001629.jpg,0.627907
52824,00020593.jpg,0.651163
52825,00047730.jpg,0.750000
52826,00050095.jpg,0.555556
52827,00029468.jpg,0.823529
52828,00038796.jpg,0.744186
52829,00036972.jpg,0.843750
52830,00026928.jpg,0.593750
52831,00044177.jpg,0.794118
52832,00048500.jpg,0.939394
52833,00058440.jpg,0.488889
52834,00017683.jpg,0.790698
52835,00037320.jpg,0.842105
52836,00051122.jpg,0.441176
52837,00029274.jpg,0.947368
52838,00050601.jpg,0.636364
52839,00001768.jpg,0.839286
52840,00039606.jpg,0.641026
52841,00032131.jpg,0.868421
52842,00032203.jpg,0.850000
52843,00001779.jpg,0.853659
52844,00006409.jpg,0.900000
52845,00029938.jpg,0.897436
52846,00013566.jpg,0.702703
52847,00035990.jpg,0.547619
52848,00049898.jpg,0.888889
52849,00023588.jpg,0.894737
52850,00027508.jpg,0.937500
52851,00005485.jpg,0.878049
52852,00056453.jpg,0.785714
52853,00020356.jpg,0.926829
52854,00040975.jpg,0.756757
52855,00034723.jpg,0.815789
52856,00028781.jpg,0.722222
52857,00023884.jpg,0.809524
52858,00039052.jpg,0.787234
52859,00046033.jpg,0.852941
52860,00015031.jpg,0.976190
52861,00046206.jpg,0.675000
52862,00055270.jpg,0.673913
52863,00034284.jpg,0.585366
52864,00031925.jpg,0.885714
52865,00020563.jpg,0.739130
52866,00020743.jpg,0.903226
52867,00011352.jpg,0.809524
52868,00048527.jpg,0.795455
52869,00055743.jpg,0.800000
52870,00044175.jpg,0.690476
52871,00056896.jpg,0.636364
52872,00054027.jpg,0.902439
52873,00026799.jpg,0.790698
52874,00049382.jpg,0.815789
52875,00045015.jpg,0.750000
52876,00004356.jpg,0.860465
52877,00046765.jpg,0.837209
52878,00033296.jpg,0.780488
52879,00034878.jpg,0.634146
52880,00039892.jpg,0.718750
52881,00053773.jpg,0.727273
52882,00000251.jpg,0.666667
52883,00058236.jpg,0.772727
52884,00050851.jpg,0.750000
52885,00005879.jpg,0.911111
52886,00051222.jpg,0.684211
52887,00028412.jpg,0.586957
52888,00019689.jpg,0.750000
52889,00053590.jpg,0.696970
52890,00030171.jpg,1.000000
52891,00048115.jpg,0.842105
52892,00015128.jpg,0.833333
52893,00055984.jpg,0.710526
52894,00025761.jpg,0.463415
52895,00057073.jpg,0.772727
52896,00008515.jpg,0.769231
52897,00031956.jpg,0.846154
52898,00035406.jpg,0.864865
52899,00057514.jpg,0.951220
52900,00057941.jpg,0.897436
52901,00044831.jpg,0.914286
52902,00036872.jpg,0.486486
52903,00027004.jpg,0.789474
52904,00039582.jpg,0.743590
52905,00013933.jpg,0.731707
52906,00046320.jpg,0.727273
52907,00043547.jpg,0.736842
52908,00052154.jpg,0.804878
52909,00032762.jpg,0.809524
52910,00051511.jpg,0.736842
52911,00019365.jpg,0.687500
52912,00002071.jpg,0.853659
52913,00047782.jpg,0.894737
52914,00011255.jpg,0.837209
52915,00001206.jpg,0.738095
52916,00030864.jpg,0.697674
52917,00046692.jpg,0.638889
52918,00001854.jpg,0.804878
52919,00019937.jpg,0.926829
52920,00048777.jpg,0.813953
52921,00041194.jpg,0.906250
52922,00008966.jpg,0.615385
52923,00048950.jpg,0.800000
52924,00034367.jpg,0.333333
52925,00039998.jpg,0.714286
52926,00052470.jpg,0.925000
52927,00022488.jpg,0.564103
52928,00001781.jpg,0.900000
52929,00042156.jpg,0.761905
52930,00031189.jpg,0.795455
52931,00033304.jpg,0.439024
52932,00018869.jpg,0.666667
52933,00012141.jpg,0.880952
52934,00020990.jpg,0.897959
52935,00050208.jpg,0.948718
52936,00018284.jpg,0.906250
52937,00043966.jpg,0.684211
52938,00011613.jpg,0.772727
52939,00020158.jpg,0.878049
52940,00055999.jpg,0.696970
52941,00036502.jpg,0.800000
52942,00049458.jpg,0.837209
52943,00017707.jpg,0.840909
52944,00007542.jpg,0.625000
52945,00058687.jpg,0.697674
52946,00057560.jpg,0.789474
52947,00037398.jpg,0.846154
52948,00003575.jpg,0.790698
52949,00016336.jpg,0.685714
52950,00002312.jpg,0.878049
52951,00022858.jpg,0.710526
52952,00019965.jpg,0.720930
52953,00020541.jpg,0.853659
52954,00041128.jpg,0.848485
52955,00016274.jpg,0.897436
52956,00026264.jpg,0.844444
52957,00000845.jpg,0.857143
52958,00056645.jpg,0.525000
52959,00037578.jpg,0.675676
52960,00015240.jpg,0.564103
52961,00017255.jpg,0.729730
52962,00035932.jpg,0.666667
52963,00006292.jpg,0.810811
52964,00013909.jpg,0.611111
52965,00051772.jpg,0.655172
52966,00007215.jpg,0.465116
52967,00021459.jpg,0.523810
52968,00014147.jpg,0.428571
52969,00046032.jpg,0.675676
52970,00037508.jpg,0.837838
52971,00042341.jpg,0.785714
52972,00053655.jpg,0.888889
52973,00055205.jpg,0.815789
52974,00018985.jpg,0.564103
52975,00050604.jpg,0.864865
52976,00024317.jpg,0.825000
52977,00004630.jpg,0.916667
52978,00000010.jpg,0.750000
52979,00035299.jpg,0.705882
52980,00014548.jpg,0.600000
52981,00019056.jpg,0.666667
52982,00025388.jpg,0.871795
52983,00029119.jpg,0.657143
52984,00026431.jpg,0.818182
52985,00048174.jpg,0.800000
52986,00004281.jpg,0.891304
52987,00026307.jpg,0.775000
52988,00022524.jpg,0.833333
52989,00042437.jpg,0.620690
52990,00009624.jpg,0.812500
52991,00056965.jpg,0.860465
52992,00049005.jpg,0.684211
52993,00035010.jpg,0.615385
52994,00043393.jpg,0.666667
52995,00007856.jpg,0.763158
52996,00046143.jpg,0.871795
52997,00018827.jpg,0.710526
52998,00024047.jpg,0.777778
52999,00004087.jpg,0.925000
53000,00039501.jpg,0.871795
53001,00041247.jpg,0.844444
53002,00046349.jpg,0.756098
53003,00034266.jpg,0.590909
53004,00012396.jpg,0.818182
53005,00032327.jpg,0.916667
53006,00019345.jpg,0.886364
53007,00035794.jpg,0.970588
53008,00018143.jpg,0.780488
53009,00022582.jpg,0.925000
53010,00046512.jpg,0.750000
53011,00006318.jpg,0.823529
53012,00032785.jpg,0.829268
53013,00008020.jpg,0.815789
53014,00054763.jpg,0.955556
53015,00041563.jpg,0.842105
53016,00052289.jpg,0.891892
53017,00018365.jpg,0.888889
53018,00028665.jpg,0.781250
53019,00046177.jpg,0.833333
53020,00018573.jpg,0.738095
53021,00029590.jpg,0.837838
53022,00047375.jpg,0.888889
53023,00021049.jpg,0.857143
53024,00042325.jpg,0.690476
53025,00023947.jpg,0.657143
53026,00054844.jpg,0.852941
53027,00033362.jpg,0.720930
53028,00044518.jpg,0.571429
53029,00032733.jpg,0.906250
53030,00029934.jpg,0.648649
53031,00015289.jpg,0.853659
53032,00022443.jpg,0.578947
53033,00022238.jpg,0.826087
53034,00031391.jpg,0.826087
53035,00028250.jpg,0.909091
53036,00008580.jpg,0.742857
53037,00021735.jpg,0.826087
53038,00036773.jpg,0.750000
53039,00036515.jpg,0.888889
53040,00037537.jpg,0.543478
53041,00047388.jpg,0.810811
53042,00014831.jpg,0.444444
53043,00001408.jpg,0.666667
53044,00035296.jpg,0.627907
53045,00046347.jpg,0.757576
53046,00050349.jpg,0.750000
53047,00021578.jpg,0.818182
53048,00032614.jpg,0.857143
53049,00010880.jpg,0.820000
53050,00015778.jpg,0.595238
53051,00009050.jpg,0.906250
53052,00033598.jpg,0.928571
53053,00020036.jpg,0.883721
53054,00026030.jpg,0.720930
53055,00042512.jpg,0.847826
53056,00038528.jpg,0.733333
53057,00043653.jpg,0.638298
53058,00057396.jpg,0.950000
53059,00046243.jpg,0.500000
53060,00047608.jpg,0.731707
53061,00027507.jpg,0.815789
53062,00046453.jpg,0.684211
53063,00041846.jpg,0.621622
53064,00030357.jpg,0.800000
53065,00029523.jpg,0.818182
53066,00003756.jpg,0.871795
53067,00026139.jpg,0.790698
53068,00031429.jpg,0.850000
53069,00020896.jpg,0.656250
53070,00012186.jpg,0.825000
53071,00005005.jpg,0.894737
53072,00010478.jpg,0.944444
53073,00005199.jpg,0.738095
53074,00007938.jpg,0.484848
53075,00039375.jpg,0.863636
53076,00006175.jpg,0.860465
53077,00043371.jpg,0.720930
53078,00018552.jpg,0.707317
53079,00003621.jpg,0.975610
53080,00033833.jpg,0.750000
53081,00042086.jpg,0.842105
53082,00057961.jpg,0.805556
53083,00052916.jpg,0.641026
53084,00057478.jpg,0.810811
53085,00037029.jpg,0.631579
53086,00007235.jpg,0.710526
53087,00005711.jpg,0.636364
53088,00057836.jpg,0.857143
53089,00056792.jpg,0.733333
53090,00019812.jpg,0.863636
53091,00039207.jpg,0.780488
53092,00005828.jpg,0.742857
53093,00054435.jpg,0.695652
53094,00056907.jpg,0.757576
53095,00008553.jpg,0.685714
53096,00047359.jpg,0.783784
53097,00043828.jpg,0.857143
53098,00039282.jpg,0.729730
53099,00033019.jpg,0.869565
53100,00042998.jpg,0.717949
53101,00037722.jpg,0.545455
53102,00047886.jpg,0.636364
53103,00047553.jpg,0.657143
53104,00020925.jpg,0.911111
53105,00055788.jpg,0.638298
53106,00047851.jpg,0.769231
53107,00036485.jpg,0.562500
53108,00008814.jpg,0.902439
53109,00044405.jpg,0.760870
53110,00047783.jpg,0.500000
53111,00011366.jpg,0.823529
53112,00037771.jpg,0.675676
53113,00009469.jpg,0.761905
53114,00027597.jpg,0.902439
53115,00013992.jpg,0.791667
53116,00034581.jpg,0.628571
53117,00049884.jpg,0.702703
53118,00038674.jpg,0.529412
53119,00030949.jpg,0.897436
53120,00054953.jpg,0.857143
53121,00019661.jpg,0.875000
53122,00029285.jpg,0.700000
53123,00015903.jpg,0.682927
53124,00005072.jpg,0.800000
53125,00003127.jpg,0.933333
53126,00022219.jpg,0.791667
53127,00038843.jpg,0.589744
53128,00041841.jpg,0.823529
53129,00009197.jpg,0.722222
53130,00009711.jpg,0.777778
53131,00010242.jpg,0.805556
53132,00021020.jpg,0.955556
53133,00056098.jpg,0.777778
53134,00024540.jpg,0.794872
53135,00023430.jpg,0.538462
53136,00030797.jpg,0.727273
53137,00021131.jpg,0.825000
53138,00010731.jpg,0.902439
53139,00031739.jpg,0.914286
53140,00040161.jpg,0.704545
53141,00018318.jpg,0.837209
53142,00025648.jpg,0.868421
53143,00048107.jpg,0.869565
53144,00036376.jpg,0.707317
53145,00051918.jpg,0.829787
53146,00045510.jpg,0.644444
53147,00028081.jpg,0.906977
53148,00036820.jpg,0.852941
53149,00049119.jpg,0.609756
53150,00057491.jpg,0.902439
53151,00019750.jpg,0.904762
53152,00051457.jpg,0.714286
53153,00017311.jpg,0.755556
53154,00047058.jpg,0.772727
53155,00023961.jpg,0.731707
53156,00028856.jpg,0.658537
53157,00016003.jpg,0.842105
53158,00019269.jpg,0.795918
53159,00025349.jpg,0.585366
53160,00024616.jpg,0.864865
53161,00054571.jpg,0.750000
53162,00006333.jpg,0.581395
53163,00026311.jpg,0.636364
53164,00003299.jpg,0.888889
53165,00021666.jpg,0.777778
53166,00035375.jpg,0.581395
53167,00030491.jpg,0.641026
53168,00046217.jpg,0.888889
53169,00000416.jpg,0.702128
53170,00039113.jpg,0.711111
53171,00051436.jpg,0.785714
53172,00018539.jpg,0.564103
53173,00046384.jpg,0.902439
53174,00019447.jpg,0.888889
53175,00041402.jpg,0.673913
53176,00018621.jpg,0.804878
53177,00002692.jpg,0.931818
53178,00038702.jpg,0.697674
53179,00047478.jpg,0.735294
53180,00049392.jpg,0.647059
53181,00054187.jpg,0.750000
53182,00031774.jpg,0.600000
53183,00031143.jpg,0.880952
53184,00001808.jpg,0.690476
53185,00047695.jpg,0.810811
53186,00034901.jpg,0.564103
53187,00029953.jpg,0.852941
53188,00012083.jpg,0.871795
53189,00040797.jpg,0.702128
53190,00005240.jpg,0.800000
53191,00048352.jpg,0.825000
53192,00011225.jpg,0.777778
53193,00004572.jpg,0.848485
53194,00049867.jpg,0.763158
53195,00058585.jpg,0.585366
53196,00025684.jpg,0.714286
53197,00054616.jpg,0.818182
53198,00048145.jpg,0.800000
53199,00014526.jpg,0.825000
53200,00047819.jpg,0.731707
53201,00011939.jpg,0.673913
53202,00021124.jpg,0.769231
53203,00008249.jpg,0.674419
53204,00048963.jpg,0.923077
53205,00055209.jpg,0.790698
53206,00040295.jpg,0.916667
53207,00021566.jpg,0.735294
53208,00045323.jpg,0.794872
53209,00053547.jpg,0.897959
53210,00005272.jpg,0.547619
53211,00027803.jpg,0.729730
53212,00014894.jpg,0.565217
53213,00004846.jpg,0.704545
53214,00006383.jpg,0.809524
53215,00021038.jpg,0.769231
53216,00015585.jpg,0.756757
53217,00056930.jpg,0.741935
53218,00038098.jpg,0.641026
53219,00007648.jpg,0.838710
53220,00030338.jpg,0.790698
53221,00034417.jpg,0.673913
53222,00049480.jpg,0.936170
53223,00012782.jpg,0.777778
53224,00049695.jpg,0.872340
53225,00032760.jpg,0.500000
53226,00057068.jpg,0.675000
53227,00005369.jpg,0.953488
53228,00058529.jpg,0.939394
53229,00027930.jpg,0.777778
53230,00042689.jpg,0.822222
53231,00006970.jpg,0.829787
53232,00038745.jpg,0.552632
53233,00018992.jpg,0.840909
53234,00052908.jpg,0.739130
53235,00050198.jpg,0.750000
53236,00043883.jpg,0.775000
53237,00055681.jpg,0.628571
53238,00006151.jpg,0.810811
53239,00034504.jpg,0.909091
53240,00042917.jpg,0.878788
53241,00009752.jpg,0.483871
53242,00044916.jpg,0.693878
53243,00025905.jpg,0.837838
53244,00027242.jpg,0.883721
53245,00022141.jpg,0.928571
53246,00040267.jpg,0.702703
53247,00036374.jpg,0.682927
53248,00038143.jpg,0.805556
53249,00032191.jpg,1.000000
53250,00007057.jpg,0.886364
53251,00002809.jpg,0.818182
53252,00034976.jpg,0.666667
53253,00044826.jpg,0.780488
53254,00024533.jpg,0.617647
53255,00020748.jpg,0.825000
53256,00030810.jpg,0.439024
53257,00057554.jpg,0.861111
53258,00020926.jpg,0.791667
53259,00004296.jpg,0.771429
53260,00054600.jpg,0.902439
53261,00032018.jpg,0.775000
53262,00005115.jpg,0.511628
53263,00041851.jpg,0.612245
53264,00039972.jpg,0.772727
53265,00021658.jpg,0.725000
53266,00012326.jpg,0.785714
53267,00028119.jpg,0.590909
53268,00009348.jpg,0.868421
53269,00015209.jpg,0.880952
53270,00049782.jpg,0.950000
53271,00046535.jpg,0.857143
53272,00002313.jpg,0.720930
53273,00057393.jpg,0.733333
53274,00020475.jpg,0.707317
53275,00044275.jpg,0.738095
53276,00004907.jpg,0.487805
53277,00032621.jpg,0.909091
53278,00024791.jpg,0.694444
53279,00005297.jpg,0.651163
53280,00045293.jpg,0.675676
53281,00040117.jpg,0.813953
53282,00008841.jpg,0.368421
53283,00021628.jpg,0.886364
53284,00040307.jpg,0.780488
53285,00000012.jpg,0.851064
53286,00000814.jpg,0.729730
53287,00042484.jpg,0.952381
53288,00021354.jpg,0.604651
53289,00011157.jpg,0.710526
53290,00025370.jpg,0.684211
53291,00043634.jpg,0.666667
53292,00004273.jpg,0.844444
53293,00046544.jpg,0.733333
53294,00025840.jpg,0.555556
53295,00041384.jpg,0.818182
53296,00033282.jpg,0.820513
53297,00033675.jpg,0.722222
53298,00009357.jpg,0.886364
53299,00047450.jpg,0.972973
53300,00023598.jpg,0.805556
53301,00037332.jpg,0.837838
53302,00020498.jpg,0.950000
53303,00010813.jpg,0.655172
53304,00044165.jpg,0.666667
53305,00010693.jpg,0.846154
53306,00038669.jpg,0.739130
53307,00030676.jpg,0.823529
53308,00007840.jpg,0.702703
53309,00038993.jpg,0.658537
53310,00032685.jpg,0.875000
53311,00058521.jpg,0.758621
53312,00001654.jpg,0.810811
53313,00032684.jpg,0.871795
53314,00003898.jpg,0.608696
53315,00049411.jpg,0.868421
53316,00052205.jpg,0.833333
53317,00019461.jpg,0.923077
53318,00029140.jpg,0.631579
53319,00042616.jpg,0.878049
53320,00016314.jpg,0.800000
53321,00028050.jpg,0.771429
53322,00056205.jpg,0.750000
53323,00028667.jpg,0.692308
53324,00001092.jpg,0.625000
53325,00045339.jpg,0.756098
53326,00028715.jpg,0.722222
53327,00020612.jpg,0.790698
53328,00037001.jpg,0.605263
53329,00025096.jpg,0.681818
53330,00004048.jpg,0.717949
53331,00030394.jpg,0.725000
53332,00041725.jpg,0.767442
53333,00025240.jpg,0.921053
53334,00007998.jpg,0.805556
53335,00020667.jpg,0.727273
53336,00041921.jpg,0.767442
53337,00014201.jpg,0.432432
53338,00001614.jpg,0.434783
53339,00036223.jpg,0.545455
53340,00053040.jpg,0.459459
53341,00029486.jpg,0.571429
53342,00045366.jpg,0.725000
53343,00035829.jpg,0.343750
53344,00054807.jpg,0.897436
53345,00003992.jpg,0.764706
53346,00005657.jpg,0.595745
53347,00009670.jpg,0.750000
53348,00016001.jpg,0.611111
53349,00014445.jpg,0.909091
53350,00016731.jpg,0.564103
53351,00036381.jpg,0.857143
53352,00036662.jpg,0.641026
53353,00037775.jpg,0.594595
53354,00019429.jpg,0.975610
53355,00026824.jpg,0.666667
53356,00006911.jpg,0.564103
53357,00001308.jpg,0.744681
53358,00058617.jpg,0.755556
53359,00009018.jpg,0.581395
53360,00015652.jpg,0.605263
53361,00056051.jpg,0.853659
53362,00037833.jpg,0.571429
53363,00006084.jpg,0.585366
53364,00042892.jpg,0.578947
53365,00023246.jpg,0.696970
53366,00055180.jpg,0.909091
53367,00020765.jpg,0.710526
53368,00017125.jpg,0.666667
53369,00014983.jpg,0.941176
53370,00032518.jpg,0.852941
53371,00007108.jpg,0.833333
53372,00002597.jpg,0.850000
53373,00013839.jpg,0.750000
53374,00029846.jpg,0.621622
53375,00045802.jpg,0.880952
53376,00026364.jpg,0.477273
53377,00034298.jpg,0.613636
53378,00008427.jpg,0.888889
53379,00036253.jpg,0.606061
53380,00012772.jpg,0.825000
53381,00007036.jpg,0.891892
53382,00044700.jpg,0.479167
53383,00037533.jpg,0.700000
53384,00037234.jpg,0.906977
53385,00048989.jpg,0.695652
53386,00009662.jpg,0.902439
53387,00002096.jpg,0.692308
53388,00029615.jpg,0.813953
53389,00046612.jpg,0.644444
53390,00004878.jpg,0.745098
53391,00040095.jpg,0.692308
53392,00036796.jpg,0.619048
53393,00055411.jpg,0.750000
53394,00054958.jpg,0.702703
53395,00008495.jpg,0.487179
53396,00045525.jpg,0.816327
53397,00044216.jpg,0.880952
53398,00048548.jpg,0.790698
53399,00058343.jpg,0.944444
53400,00016109.jpg,0.914286
53401,00005061.jpg,0.804878
53402,00034350.jpg,0.636364
53403,00001692.jpg,0.840909
53404,00036255.jpg,0.750000
53405,00010683.jpg,0.571429
53406,00001173.jpg,0.771429
53407,00000528.jpg,0.871795
53408,00029079.jpg,0.818182
53409,00018461.jpg,0.944444
53410,00020808.jpg,0.611111
53411,00038977.jpg,0.581395
53412,00032201.jpg,0.888889
53413,00002613.jpg,0.937500
53414,00022900.jpg,0.657143
53415,00021047.jpg,0.734694
53416,00026389.jpg,0.750000
53417,00058669.jpg,0.913043
53418,00035773.jpg,0.441860
53419,00054864.jpg,0.743590
53420,00019914.jpg,0.523810
53421,00044887.jpg,0.733333
53422,00046136.jpg,0.613636
53423,00001208.jpg,0.851064
53424,00000313.jpg,0.794872
53425,00015713.jpg,0.794118
53426,00057801.jpg,0.666667
53427,00002265.jpg,0.871795
53428,00013262.jpg,0.911765
53429,00046543.jpg,0.710526
53430,00035678.jpg,0.488372
53431,00042850.jpg,0.657895
53432,00054314.jpg,0.648649
53433,00054922.jpg,0.972973
53434,00042778.jpg,0.833333
53435,00039905.jpg,0.606061
53436,00015293.jpg,0.904762
53437,00048295.jpg,0.743590
53438,00007483.jpg,0.815789
53439,00042557.jpg,0.700000
53440,00021615.jpg,0.650000
53441,00011266.jpg,0.771429
53442,00047253.jpg,0.820513
53443,00055057.jpg,0.891304
53444,00040539.jpg,0.815789
53445,00038302.jpg,0.866667
53446,00056267.jpg,0.725000
53447,00020950.jpg,0.800000
53448,00023167.jpg,0.560976
53449,00018257.jpg,0.755556
53450,00050025.jpg,0.911765
53451,00050339.jpg,0.866667
53452,00017433.jpg,0.866667
53453,00047776.jpg,0.875000
53454,00028156.jpg,0.717391
53455,00004113.jpg,0.846154
53456,00058667.jpg,0.888889
53457,00054261.jpg,0.588235
53458,00043597.jpg,0.542857
53459,00026839.jpg,0.617647
53460,00021611.jpg,0.675676
53461,00006656.jpg,0.709677
53462,00058429.jpg,0.864865
53463,00024310.jpg,0.428571
53464,00027395.jpg,0.783784
53465,00057585.jpg,0.742857
53466,00013289.jpg,0.742857
53467,00012768.jpg,0.771429
53468,00035682.jpg,0.600000
53469,00013951.jpg,0.888889
53470,00055633.jpg,0.755556
53471,00023796.jpg,0.648649
53472,00029842.jpg,0.432432
53473,00024095.jpg,0.630435
53474,00046546.jpg,0.860465
53475,00048116.jpg,0.743590
53476,00028724.jpg,0.761905
53477,00036082.jpg,0.820513
53478,00024445.jpg,0.883721
53479,00043513.jpg,0.866667
53480,00007101.jpg,0.595745
53481,00010712.jpg,0.842105
53482,00010965.jpg,0.705882
53483,00002095.jpg,0.894737
53484,00048477.jpg,0.785714
53485,00028184.jpg,0.770833
53486,00033515.jpg,0.432432
53487,00043142.jpg,0.720930
53488,00005621.jpg,0.916667
53489,00013611.jpg,0.684211
53490,00013578.jpg,0.790698
53491,00027697.jpg,0.837209
53492,00018163.jpg,0.809524
53493,00022203.jpg,0.763158
53494,00003779.jpg,0.631579
53495,00034593.jpg,0.722222
53496,00009121.jpg,0.657895
53497,00053252.jpg,0.800000
53498,00033297.jpg,0.891892
53499,00018814.jpg,0.605263
53500,00006950.jpg,0.564103
53501,00028760.jpg,0.902439
53502,00054490.jpg,0.656250
53503,00027229.jpg,0.756098
53504,00051996.jpg,0.763158
53505,00011275.jpg,0.534884
53506,00046332.jpg,0.857143
53507,00031789.jpg,0.805556
53508,00002353.jpg,0.729730
53509,00001379.jpg,0.893617
53510,00050225.jpg,0.785714
53511,00022732.jpg,0.733333
53512,00009954.jpg,0.627907
53513,00035280.jpg,0.875000
53514,00055727.jpg,0.651163
53515,00004585.jpg,0.764706
53516,00019074.jpg,0.604651
53517,00023369.jpg,0.868421
53518,00015807.jpg,0.868421
53519,00007083.jpg,0.756098
53520,00037476.jpg,0.500000
53521,00012740.jpg,0.815789
53522,00028001.jpg,0.861111
53523,00010944.jpg,0.714286
53524,00043071.jpg,0.714286
53525,00005192.jpg,0.750000
53526,00053249.jpg,0.829268
53527,00042748.jpg,0.565217
53528,00018918.jpg,0.900000
53529,00049482.jpg,0.800000
53530,00017425.jpg,0.738095
53531,00032705.jpg,0.789474
53532,00023604.jpg,0.642857
53533,00046448.jpg,0.800000
53534,00013726.jpg,0.744186
53535,00026467.jpg,0.864865
53536,00046163.jpg,0.666667
53537,00056472.jpg,0.750000
53538,00009274.jpg,0.704545
53539,00001218.jpg,0.772727
53540,00013033.jpg,0.866667
53541,00006533.jpg,0.666667
53542,00001735.jpg,0.875000
53543,00055075.jpg,0.724138
53544,00047639.jpg,0.702703
53545,00052292.jpg,0.781250
53546,00047035.jpg,0.931818
53547,00033946.jpg,0.766667
53548,00043495.jpg,0.840909
53549,00031681.jpg,0.806452
53550,00013189.jpg,0.833333
53551,00057512.jpg,0.764706
53552,00027107.jpg,0.700000
53553,00039030.jpg,0.843750
53554,00042074.jpg,0.690476
53555,00025270.jpg,0.868421
53556,00038155.jpg,0.677419
53557,00052199.jpg,0.833333
53558,00058171.jpg,0.826087
53559,00042681.jpg,0.761905
53560,00030355.jpg,0.861111
53561,00017888.jpg,0.733333
53562,00019543.jpg,0.837209
53563,00018679.jpg,0.500000
53564,00029830.jpg,0.707317
53565,00033351.jpg,0.942857
53566,00011247.jpg,0.909091
53567,00056191.jpg,0.893617
53568,00030315.jpg,0.945946
53569,00030553.jpg,0.666667
53570,00023956.jpg,0.860465
53571,00021515.jpg,0.878049
53572,00019337.jpg,0.800000
53573,00049786.jpg,0.810811
53574,00009644.jpg,0.780488
53575,00053951.jpg,0.914286
53576,00036244.jpg,0.692308
53577,00054483.jpg,0.658537
53578,00045623.jpg,0.714286
53579,00014292.jpg,0.875000
53580,00037852.jpg,0.606061
53581,00019545.jpg,0.775000
53582,00050098.jpg,0.756098
53583,00045571.jpg,0.666667
53584,00041299.jpg,0.680851
53585,00036789.jpg,0.621622
53586,00037961.jpg,0.723404
53587,00014519.jpg,0.875000
53588,00052433.jpg,0.738095
53589,00010212.jpg,0.722222
53590,00052626.jpg,0.850000
53591,00053327.jpg,0.761905
53592,00018695.jpg,0.714286
53593,00017238.jpg,0.783784
53594,00020111.jpg,0.844444
53595,00003906.jpg,0.600000
53596,00013459.jpg,0.702128
53597,00037139.jpg,0.774194
53598,00016286.jpg,0.428571
53599,00039137.jpg,0.523810
53600,00004702.jpg,0.885714
53601,00056184.jpg,0.666667
53602,00045021.jpg,0.828571
53603,00002681.jpg,0.658537
53604,00002882.jpg,0.833333
53605,00038905.jpg,0.714286
53606,00048424.jpg,0.833333
53607,00045467.jpg,0.820513
53608,00030210.jpg,0.744186
53609,00033576.jpg,0.857143
53610,00017552.jpg,0.590909
53611,00015657.jpg,0.780488
53612,00033937.jpg,0.523810
53613,00012008.jpg,0.952381
53614,00002262.jpg,0.875000
53615,00019333.jpg,0.744186
53616,00030325.jpg,0.935484
53617,00056794.jpg,0.658537
53618,00014248.jpg,0.600000
53619,00056824.jpg,0.896552
53620,00052308.jpg,0.837209
53621,00027598.jpg,0.868421
53622,00040879.jpg,0.631579
53623,00030295.jpg,0.770833
53624,00035501.jpg,0.823529
53625,00028586.jpg,0.743590
53626,00003317.jpg,0.795918
53627,00049121.jpg,0.914286
53628,00006361.jpg,0.722222
53629,00045549.jpg,0.580645
53630,00028335.jpg,0.888889
53631,00022349.jpg,0.928571
53632,00023565.jpg,0.775000
53633,00049056.jpg,0.810811
53634,00055054.jpg,0.783784
53635,00057821.jpg,0.861111
